2020-11-12 10:03:02.260,WARN,流程开始  
2020-11-12 10:03:04.352,ERROR,PLC回复超时:2000  
2020-11-12 10:03:06.369,ERROR,PLC回复超时:2000  
2020-11-12 10:03:08.386,ERROR,PLC回复超时:2000  
2020-11-12 10:03:10.409,ERROR,PLC回复超时:2000  
2020-11-12 10:03:12.425,ERROR,PLC回复超时:2000  
2020-11-12 10:03:14.441,ERROR,PLC回复超时:2000  
2020-11-12 10:03:16.457,ERROR,PLC回复超时:2000  
2020-11-12 10:03:18.472,ERROR,PLC回复超时:2000  
2020-11-12 10:03:20.489,ERROR,PLC回复超时:2000  
2020-11-12 10:03:22.504,ERROR,PLC回复超时:2000  
2020-11-12 10:03:22.559,WARN,流程停止  
2020-11-12 10:03:25.070,WARN,流程开始  
2020-11-12 10:03:29.884,DEBUG,PLC Write UInt16 Address:25000; Value:[1]  
2020-11-12 10:03:29.886,INFO,PLC Read =>检测结果:0;  
2020-11-12 10:03:30.426,ERROR,扫码枪未连接  
2020-11-12 10:03:30.438,DEBUG,PLC Write UInt16 Address:25000; Value:[3]  
2020-11-12 10:04:58.216,DEBUG,PLC Write UInt16 Address:25000; Value:[1]  
2020-11-12 10:04:58.232,INFO,PLC Read =>检测结果:0;  
2020-11-12 10:04:58.873,INFO,扫码枪扫码成功=>条码:123  
2020-11-12 10:04:59.415,INFO,Mes连接成功  
2020-11-12 10:04:59.636,DEBUG,Mes 回复：0  
2020-11-12 10:04:59.649,INFO,过站成功  
2020-11-12 10:04:59.650,DEBUG,PLC Write UInt16 Address:25000; Value:[2]  
2020-11-12 10:05:00.640,DEBUG,Mes 回复：0  
2020-11-12 10:05:01.642,DEBUG,Mes 回复：0  
2020-11-12 10:05:02.098,DEBUG,PLC Write UInt16 Address:25000; Value:[1]  
2020-11-12 10:05:02.103,INFO,PLC Read =>检测结果:0;  
2020-11-12 10:05:02.640,DEBUG,Mes 回复：0  
2020-11-12 10:05:02.876,INFO,扫码枪扫码成功=>条码:123  
2020-11-12 10:05:03.645,DEBUG,Mes 回复：0  
2020-11-12 10:05:03.647,INFO,过站成功  
2020-11-12 10:05:03.647,DEBUG,PLC Write UInt16 Address:25000; Value:[2]  
2020-11-12 10:05:04.636,DEBUG,Mes 回复：0  
2020-11-12 10:05:05.636,DEBUG,Mes 回复：0  
2020-11-12 10:05:05.915,DEBUG,PLC Write UInt16 Address:25000; Value:[1]  
2020-11-12 10:05:05.933,INFO,PLC Read =>检测结果:0;  
2020-11-12 10:05:06.642,DEBUG,Mes 回复：0  
2020-11-12 10:05:06.876,INFO,扫码枪扫码成功=>条码:123  
2020-11-12 10:05:07.643,DEBUG,Mes 回复：0  
2020-11-12 10:05:07.644,INFO,过站成功  
2020-11-12 10:05:07.645,DEBUG,PLC Write UInt16 Address:25000; Value:[2]  
2020-11-12 10:05:08.636,DEBUG,Mes 回复：0  
2020-11-12 10:05:09.636,DEBUG,Mes 回复：0  
2020-11-12 10:05:10.638,DEBUG,Mes 回复：0  
2020-11-12 10:05:11.638,DEBUG,Mes 回复：0  
2020-11-12 10:05:12.636,DEBUG,Mes 回复：0  
2020-11-12 10:05:13.637,DEBUG,Mes 回复：0  
2020-11-12 10:05:14.643,DEBUG,Mes 回复：0  
2020-11-12 10:05:15.636,DEBUG,Mes 回复：0  
