2020-11-13 08:32:45.884,WARN,流程开始  
2020-11-13 08:35:53.650,WARN,流程停止  
2020-11-13 08:43:31.813,WARN,流程开始  
2020-11-13 08:43:34.496,DEBUG,PLC Write UInt16 Address:25000; Value:[1]  
2020-11-13 08:43:34.510,INFO,PLC Read =>检测结果:0;  
2020-11-13 08:43:43.201,INFO,扫码枪扫码成功=>条码:123  
2020-11-13 08:43:43.254,INFO,Mes连接成功  
2020-11-13 08:43:47.314,ERROR,Mes回复超时:4000  
2020-11-13 08:43:47.376,DEBUG,PLC Write UInt16 Address:25000; Value:[5]  
2020-11-13 08:43:47.376,DEBUG,PLC Write UInt16 Address:25000; Value:[1]  
2020-11-13 08:43:47.389,INFO,PLC Read =>检测结果:0;  
2020-11-13 08:43:51.561,INFO,扫码枪扫码成功=>条码:123  
2020-11-13 08:43:55.601,ERROR,Mes回复超时:4000  
2020-11-13 08:43:55.602,DEBUG,PLC Write UInt16 Address:25000; Value:[5]  
2020-11-13 08:43:55.638,DEBUG,PLC Write UInt16 Address:25000; Value:[1]  
2020-11-13 08:43:55.653,WARN,流程停止  
2020-11-13 08:44:00.099,DEBUG,PLC Write UInt16 Address:25000; Value:[3]  
2020-11-13 11:59:58.345,WARN,流程开始  
2020-11-13 11:59:58.874,ERROR,PLC未连接  
2020-11-13 11:59:59.395,ERROR,PLC未连接  
2020-11-13 11:59:59.915,ERROR,PLC未连接  
2020-11-13 12:00:00.445,ERROR,PLC未连接  
2020-11-13 12:00:08.153,WARN,流程开始  
2020-11-13 12:40:55.673,ERROR,PLC回复超时:2000  
2020-11-13 12:40:56.183,ERROR,PLC未连接  
2020-11-13 12:40:56.693,ERROR,PLC未连接  
2020-11-13 12:40:57.206,ERROR,PLC未连接  
2020-11-13 12:40:57.718,ERROR,PLC未连接  
2020-11-13 12:40:58.229,ERROR,PLC未连接  
2020-11-13 12:40:58.744,ERROR,PLC未连接  
2020-11-13 12:40:59.254,ERROR,PLC未连接  
2020-11-13 12:40:59.764,ERROR,PLC未连接  
2020-11-13 12:41:00.275,ERROR,PLC未连接  
2020-11-13 12:41:00.287,WARN,流程停止  
2020-11-13 13:08:25.662,ERROR,PLC未连接  
